GPSorRSSI, CurrentTime,GPSTime,latitude,longitude,altitude,course,speed,RcvdMsgTimeStamp,RcvdMsgGPSTime,RcvdMsgLat,RcvdMsgLon,RcvdMsgAlt,RcvdMsgType,RcvdMsgID,RcvdMsgRSSi
1, 1290716511.599,1488232520.6,53.45742950,-113.58899650,675.0,116.250,5.302,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716511.699,1488232520.8,53.45742550,-113.58898300,675.0,116.540,5.048,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716511.799,1488232520.8,53.45742550,-113.58898300,675.0,116.540,5.048,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716511.899,1488232521.0,53.45742167,-113.58897033,675.0,116.640,4.751,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716511.999,1488232521.0,53.45742167,-113.58897033,675.0,116.640,4.751,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.099,1488232521.2,53.45741817,-113.58895850,675.0,116.250,4.500,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.199,1488232521.2,53.45741817,-113.58895850,675.0,116.250,4.500,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.299,1488232521.4,53.45741483,-113.58894750,675.0,116.540,4.159,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.399,1488232521.4,53.45741483,-113.58894750,675.0,116.540,4.159,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.499,1488232521.6,53.45741167,-113.58893733,675.0,116.540,3.824,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.599,1488232521.6,53.45741167,-113.58893733,675.0,116.540,3.824,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.699,1488232521.8,53.45740900,-113.58892833,675.0,116.350,3.397,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.799,1488232521.8,53.45740900,-113.58892833,675.0,116.350,3.397,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.899,1488232522.0,53.45740650,-113.58892017,675.0,116.700,3.065,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716512.999,1488232522.0,53.45740650,-113.58892017,675.0,116.700,3.065,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.099,1488232522.2,53.45740433,-113.58891317,675.0,116.580,2.679,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.199,1488232522.2,53.45740433,-113.58891317,675.0,116.580,2.679,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.299,1488232522.4,53.45740233,-113.58890700,675.0,116.670,2.340,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.399,1488232522.4,53.45740233,-113.58890700,675.0,116.670,2.340,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.499,1488232522.6,53.45740067,-113.58890183,675.0,117.090,1.974,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.599,1488232522.6,53.45740067,-113.58890183,675.0,117.090,1.974,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.699,1488232522.8,53.45739933,-113.58889733,675.0,116.740,1.733,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.799,1488232522.8,53.45739933,-113.58889733,675.0,116.740,1.733,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.899,1488232523.0,53.45739783,-113.58889333,675.0,117.590,1.524,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716513.999,1488232523.0,53.45739783,-113.58889333,675.0,117.590,1.524,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.099,1488232523.2,53.45739683,-113.58889000,675.0,117.590,1.299,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.199,1488232523.2,53.45739683,-113.58889000,675.0,117.590,1.299,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.299,1488232523.4,53.45739583,-113.58888717,675.0,117.160,1.055,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.399,1488232523.4,53.45739583,-113.58888717,675.0,117.160,1.055,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.499,1488232523.6,53.45739517,-113.58888517,674.9,118.300,0.803,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.599,1488232523.6,53.45739517,-113.58888517,674.9,118.300,0.803,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.699,1488232523.8,53.45739467,-113.58888383,674.9,117.860,0.571,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.799,1488232523.8,53.45739467,-113.58888383,674.9,117.860,0.571,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.899,1488232524.0,53.45739450,-113.58888333,674.9,117.700,0.256,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716514.999,1488232524.0,53.45739450,-113.58888333,674.9,117.700,0.256,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.099,1488232524.2,53.45739433,-113.58888333,674.9,0.000,0.037,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1290716515.199,1488232524.2,53.45739433,-113.58888333,674.9,0.000,0.037,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
