GPSorRSSI, CurrentTime,GPSTime,latitude,longitude,altitude,course,speed,RcvdMsgTimeStamp,RcvdMsgGPSTime,RcvdMsgLat,RcvdMsgLon,RcvdMsgAlt,RcvdMsgType,RcvdMsgID,RcvdMsgRSSi
1, 1488231223.701,1488231220.6,53.52883617,-113.52968683,667.4,0.000,0.017,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231223.800,1488231220.6,53.52883617,-113.52968683,667.4,0.000,0.017,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231223.901,1488231220.8,53.52883617,-113.52968683,667.4,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.000,1488231220.8,53.52883617,-113.52968683,667.4,0.000,0.009,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.100,1488231221.0,53.52883617,-113.52968683,667.4,0.000,0.013,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.201,1488231221.0,53.52883617,-113.52968683,667.4,0.000,0.013,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.301,1488231221.2,53.52883617,-113.52968683,667.4,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.400,1488231221.2,53.52883617,-113.52968683,667.4,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.500,1488231221.4,53.52883633,-113.52968667,667.4,0.000,0.001,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.600,1488231221.4,53.52883633,-113.52968667,667.4,0.000,0.001,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.701,1488231221.6,53.52883617,-113.52968667,667.4,0.000,0.008,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.801,1488231221.6,53.52883617,-113.52968667,667.4,0.000,0.008,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231224.901,1488231221.8,53.52883617,-113.52968667,667.4,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.001,1488231221.8,53.52883617,-113.52968667,667.4,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.101,1488231222.0,53.52883617,-113.52968667,667.4,0.000,0.008,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.200,1488231222.0,53.52883617,-113.52968667,667.4,0.000,0.008,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.301,1488231222.2,53.52883600,-113.52968683,667.3,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.400,1488231222.2,53.52883600,-113.52968683,667.3,0.000,0.002,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.500,1488231222.4,53.52883583,-113.52968683,667.3,0.000,0.004,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.601,1488231222.4,53.52883583,-113.52968683,667.3,0.000,0.004,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.700,1488231222.6,53.52883583,-113.52968683,667.3,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.801,1488231222.6,53.52883583,-113.52968683,667.3,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231225.900,1488231222.8,53.52883567,-113.52968683,667.3,0.000,0.007,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.000,1488231222.8,53.52883567,-113.52968683,667.3,0.000,0.007,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.100,1488231223.0,53.52883567,-113.52968683,667.3,0.000,0.016,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.201,1488231223.0,53.52883567,-113.52968683,667.3,0.000,0.016,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.301,1488231223.2,53.52883567,-113.52968683,667.3,0.000,0.015,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.401,1488231223.2,53.52883567,-113.52968683,667.3,0.000,0.015,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.501,1488231223.4,53.52883567,-113.52968683,667.3,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
1, 1488231226.601,1488231223.4,53.52883567,-113.52968683,667.3,0.000,0.006,-1.000,-1.0,-1.00000000,-1.00000000,0.0,0,-1,-1
